112658578827             FMC DIALYSIS CENTER SNAPFINGER                              5250 SNAPFINGER PARK DRIVE                                                                                              DECATUR             GA30035                       199902034        06           7708086227  PROFIT              20200101
11265930365              FRESENIUS MEDICAL CARE HENRY COUNTY                         1365 ROCK QUARRY ROAD, ST 100                                                                                           STOCKBRIDGE         GA30281                       199902114        06           7704745234  PROFIT              20200101
112660406311             DAVITA CENTENNIAL ATLANTA DIALYSIS                          418 DECATUR STREET                                                                                                      ATLANTA             GA30312                       199903034        06           4045241606  PROFIT              20200101
112661537552             DAVITA EFFINGHAM NORTH DIALYSIS                             1451 A GA HWY 21 SOUTH                                                                                                  SPRINGFIELD         GA31329                       199904204        06           9127544289  PROFIT              20200101
11266437090              SWAINSBORO DIALYSIS CLINIC, LLC                             3 MEDICAL CENTER DRIVE                                                                                                  SWAINSBORO          GA30401                       199909084        06           4782378186  PROFIT              20200101
1126677521               US RENAL CARE FORSYTH                                       91 MARTIN LUTHER KING JR. DRIVE                                                                                         FORSYTH             GA31029                       199910144        06           4789946488  PROFIT              20200101
1126686886               FMC DIALYSIS SERVICES SOUTH COBB                            1886 STALLION PARKWAY                                                                                                   AUSTELL             GA30106                       199910194        06           7709443237  PROFIT              20200101
1126691400               SOUTH AUGUSTA DIALYSIS CLINIC, LLC                          3206 PEACH ORCHARD ROAD                                                                                                 AUGUSTA             GA30906                       199910154        06           7067985774  PROFIT              20200101
1126716069               DAVITA NEPHROLOGY CENTER OF SOUTH AUGUSTA                   1631 GORDON HWY                                                                 STORE 1B                                AUGUSTA             GA30906                       199910274        06           7067908300  PROFIT              20200101
1126722708               FMC ATLANTA-DOWNTOWN                                        231 NW 14TH ST NW                                                                                                       ATLANTA             GA30318                       199911024        06           4048928554  PROFIT              20200101
1126746001               ATHENS KIDNEY CENTER                                        1440 NORTH CHASE STREET                                                                                                 ATHENS              GA30601                       200002044        06           7062272110  PROFIT              20200101
1126755001               US RENAL CARE COBB RENAL CENTER                             506 ROSWELL STREET                                                                                                      MARIETTA            GA30060                       200002044        06           7704265110  PROFIT              20200101
1126766917               FMC MUSCOGEE COUNTY                                         1851 MANCHESTER EXPRESSWAY                                                                                              COLUMBUS            GA31904                       200001124        06           7063236162  PROFIT              20200101
1126777792               DCI ATLANTA HOME DIALYSIS                                   120 PIEDMONT AVENUE STE 300                                                                                             ATLANTA             GA30303                       200002294        06           4042302873  NONPROFIT           20200101
1126792193               FMC CLAXTON DIALYSIS CENTER                                 312 NORTH RIVER STREET                                                                                                  CLAXTON             GA30417                       200004054        06           9127399449  PROFIT              20200101
1126806589               UNION COUNTY DIALYSIS                                       72 APPALACHIAN AVENUE                                                                                                   BLAIRSVILLE         GA30512                       200004244        06           7068351925  PROFIT              20200101
1126812937               DAVITA CUMMING DIALYSIS                                     911 MARKET PLACE BLVD                                                           SUITE 3                                 CUMMING             GA30041                       200006154        06           6785136486  PROFIT              20200101
112683594013             DAVITA PERRY DIALYSIS CENTER                                D/B/A PERRY DIALYSIS CENTER                                                     1027 KEITH DR                           PERRY               GA31069                       200008044        06           4789877120  PROFIT              20200101
112685517489             US RENAL CARE MURRAY COUNTY DIALYSIS                        108 HOSPITAL DRIVE                                                                                                      CHATSWORTH          GA30705                       200009134        06           7065174818  PROFIT              20200101
112688497765             US RENAL CARE OF SOUTH GEORGIA                              3564 NORTH CROSSING CIRCLE                                                                                              VALDOSTA            GA31602                       200011214        06           2292493222  PROFIT              20200101
112689429467             DAVITA NEWNAN DIALYSIS                                      242 BULLSBORO DR                                                                                                        NEWNAN              GA30263                       200011294        06           7703045850  PROFIT              20200101
1126913925               DAVITA CARTERSVILLE RENAL CENTER                            419 E. MAIN STREET                                                                                                      CARTERSVILLE        GA30120                       200103284        06           6787211045  PROFIT              20200101
1126926295               DAVITA FOREST PARK DIALYSIS CENTER                          380 FOREST PARKWAY                                                                                                      FOREST PARK         GA30297                       200105114        06           4043610646  PROFIT              20200101
1126934695               GAINESVILLE DIALYSIS                                        2545 FLINTRIDGE ROAD                                                            STE 130                                 GAINESVILLE         GA30501                       200105094        06           7705367194  PROFIT              20200101
112694488851             FMC DOUGLAS COUNTY                                          4645 TIMBER RIDGE ROAD                                                          BLDG 200 SUITE 140                      DOUGLASVILLE        GA30135                       200105234        06           6788383233  PROFIT              20200101
112695419732             DAVITA NORTHLAKE DIALYSIS                                   1350 MONTREAL ROAD                                                              SUITE 200                               TUCKER              GA30084                       200107124        06           6784060825  PROFIT              20200101
1126962424               SPALDING COUNTY DIALYSIS                                    1570 WILLIAMSON ROAD                                                                                                    GRIFFIN             GA30224                       200110034        06           7704678116  PROFIT              20200101
1126995078               US RENAL CARE OF CENTRAL VALDOSTA                           506 NORTH PATTERSON STREET                                                                                              VALDOSTA            GA31601                       200110044        06           2292190099  PROFIT              20200101
1127004040               DSI WOODSTOCK RENAL CENTER                                  2001 PROFESSIONAL PARKWAY                                                       SUITE 100                               WOODSTOCK           GA30188                       200207024        06           6784941171  PROFIT              20200101
112702467980             TRINITY DIALYSIS CLINIC                                     1354 CLEVELAND AVENUE                                                                                                   EAST POINT          GA30344                       200109264        06           4047630405  PROFIT              20200101
112704475071             DCI ALBANY WEST TOWN                                        PO BOX 1984                                                                                                             ALBANY              GA31702                       200111154        06           2294359295  NONPROFIT           20200101
112705570042             FRESENIUS MEDICAL CARE STONE MOUNTAIN                       5723 MEMORIAL DR                                                                                                        STONE MOUNTAIN      GA30083                       200112074        06           6788360251  PROFIT              20200101
1127066262               DAVITA SWEETWATER DIALYSIS                                  7117 S SWEETWATER ROAD                                                                                                  LITHIA SPRINGS      GA30122                       200112214        06           6789453600  PROFIT              20200101
1127079984               US RENAL CARE HAWKINSVILLE                                  292 INDUSTRIAL BLD STE 100                                                                                              HAWKINSVILLE        GA31036                       200112194        06           4788928008  PROFIT              20200101
1127086446               US RENAL CARE COVINGTON DIALYSIS                            4179 BAKER ST                                                                                                           COVINGTON           GA30014                       200112214        06           7703854015  PROFIT              20200101
112709576961             DAVITA ELLIJAY DIALYSIS                                     449 INDUSTRIAL BLVD #240                                                                                                ELLIJAY             GA30540                       200111214        06           7062761417  PROFIT              20200101
1127102051               DAVITA EAST GEORGIA DIALYSIS                                1989 STAMBUK LANE                                                               SUITE A                                 STATESBORO          GA30458                       200201284        06           9128715394  PROFIT              20200101
1127118684               DAVITA IRIS CITY DIALYSIS                                   521 NORTH EXPRESSWAY                                                            SUITE 1509                              GRIFFIN             GA30223                       200202044        06           7702283177  PROFIT              20200101
112712421027             FRESENIUS MEDICAL CARE HONEYCREEK DIALYSIS, LLC             11415 BROWN BRIDGE ROAD                                                                                                 COVINGTON           GA30016                       200204104        06           7707861005  PROFIT              20200101
112714454838             ARA SOUTH AUGUSTA CLINIC                                    1649 GORDON HIGHWAY                                                                                                     AUGUSTA             GA30906                       200205084        06           7067961236  PROFIT              20200101
1127153639               DAVITA EAST DEKALB DIALYSIS                                 2853 CANDLER ROAD, SUITE 203                                                                                            DECATUR             GA30034                       200202064        06           4042410402  PROFIT              20200101
112716585872             FMC WEST CHATHAM DIALYSIS CENTER                            113 MINUS AVENUE                                                                                                        GARDEN CITY         GA31408                       200205224        06           9129650305  PROFIT              20200101
112718498174             FMC DIALYSIS SERVICES OF WALTON                             299 PLAZA DRIVE                                                                                                         MONROE              GA30655                       200207034        06           7702667399  PROFIT              20200101
112719577130             US RENAL CARE,INC                                           611 COOK STREET                                                                                                         ROYSTON             GA30662                       200204154        06           7062450817  PROFIT              20200101
112721435370             FMC DIALYSIS SERVICES WOODSTOCK                             110 LONDONDERRY COURT                                                           SUITE 100                               WOODSTOCK           GA30188                       200207034        06           7705923439  PROFIT              20200101
1127227819               ARA AUGUSTA LLC                                             1000 TELFAIR ST                                                                                                         AUGUSTA             GA30901                       200207014        06           7067740130  PROFIT              20200101
1127235816               DAVITA VIDALIA FIRST STREET DIALYSIS                        906 E FIRST STREET                                                                                                      VIDALIA             GA30474                       200207124        06           9125388908  PROFIT              20200101
112724579593             DAVITA MONTEZUMA DIALYSIS                                   114 DEVAUGHN AVENUE                                                                                                     MONTEZUMA           GA31063                       200207194        06           4784727099  PROFIT              20200101
112725540                DAVITA WRIGHTSVILLE DIALYSIS                                2240 WEST ELM STREET                                                                                                    WRIGHTSVILLE        GA31096                       200208144        06           4788648701  PROFIT              20200101
112726571651             DSI MONTICELLO DIALYSIS                                     1393 FUNDERBURG DRIVE                                                                                                   MONTICELLO          GA31064                       200208274        06           7064681240  PROFIT              20200101
112727445998             DAVITA LORING HEIGHTS DIALYSIS                              1741 COMMERCE DR. NW                                                                                                    ATLANTA             GA30318                       200209204        06           4043515758  PROFIT              20200101
1127292260               DAVITA BAKERS FERRY DIALYSIS                                3645 BAKERS FERRY ROAD                                                                                                  ATLANTA             GA30331                       200211194        06           4046911932  PROFIT              20200101
1127309962               NEWNAN DIALYSIS UNIT                                        101 WERZ INDUSTRIAL DRIVE                                                                                               NEWNAN              GA30263                       198803074        06           7702517896  PROFIT              20200101
1127324019               FORT VALLEY DIALYSIS CENTER, LLC                            135 AVERA DRIVE                                                                                                         FORT VALLEY         GA31030                       201712014        06           4788270776  PROFIT              20200101
112733511239             US RENAL CARE ADEL DIALYSIS                                 701 NORTH HUTCHINSON AVE                                                                                                ADEL                GA31620                       200306044        06           2298964529  PROFIT              20200101
1127343168               FMCNA DIALYSIS SERVICES OF CHATTAHOOCHEE VALLEY             2042 WYNNTON ROAD                                                                                                       COLUMBUS            GA31906                       200306174        06           7065716201  PROFIT              20200101
1127352417               EISENHOWER PARKWAY DIALYSIS                                 2525 SECOND STREET                                                                                                      MACON               GA31206                       200309024        06           4787380420  PROFIT              20200101
112737409616             FRESENIUS MEDICAL CARE HIGHLANDS                            2700 HIGHLANDS PARKWAY STE A                                                                                            SMYRNA              GA30082                       200401224        06           6783035064  PROFIT              20200101
1127203207               FMC NEW BAILIE                                              1717 WALTON WAY                                                                                                         AUGUSTA             GA30904                       200203014        06           7064816920  PROFIT              20200101
1127381790               FMCNA OF NORTH COBB                                         1392 BELLS FERRY ROAD                                                                                                   MARIETTA            GA30066                       200402044        06           7705283898  PROFIT              20200101
1127415778               DAVITA GROVEPARK DIALYSIS                                   794 MCDONOUGH ROAD                                                              SUITE 103                               JACKSON             GA30233                       200405284        06           7705040365  PROFIT              20200101
112742433505             DAVITA WEST GEORGIA DIALYSIS                                1216 STARK AVENUE                                                                                                       COLUMBUS            GA31906                       200409304        06           7063200103  PROFIT              20200101
112743560595             FRESENIUS MEDICAL CARE LAKE LANIER                          2565 THOMPSON BRIDGE ROAD                                                                                               GAINESVILLE         GA30501                       200412224        06           6784500364  PROFIT              20200101
1127446764               DIALYSIS FACILITY OF ALMA INC                               415 SOUTH DIXON STREET                                                                                                  ALMA                GA31510                       200501194        06           9126328010  PROFIT              20200101
1127457481               DAVITA LAKE HEARN DIALYSIS                                  1150 LAKE HEARN DRIVE                                                           SUITE 100                               ATLANTA             GA30342                       200502024        06           4048479850  PROFIT              20200101
112746833                DAVITA DIALYSIS OF LITHONIA                                 2485 PARK CENTRAL BLVD                                                                                                  DECATUR             GA30035                       200503164        06           6784189808  PROFIT              20200101
1127484247               COMMUNITY DIALYSIS CENTER OF COLUMBUS LLC                   1120 13TH STREET                                                                                                        COLUMBUS            GA31901                       200503304        06           7065070004  PROFIT              20200101
1127494729               FRESENIUS MEDICAL CARE CARROL COUNTY                        157 CLINIC AVENUE                                                               SUITE 102                               CARROLLTON          GA30117                       200504214        06           7708322202  PROFIT              20200101
1127507175               FRESENIUS MEDICAL CARE COLLEGE PARK                         2545 SULLIVAN ROAD                                                                                                      COLLEGE PARK        GA30337                       200506294        06           4045912022  PROFIT              20200101
1127512109               FRESENIUS MEDICAL CARE BREMEN                               108 REDDING DRIVE                                                                                                       BREMEN              GA30110                       200507274        06           7705370222  PROFIT              20200101
1127527077               BIO-MEDICAL APPLICATIONS OF GEORGIA, INC                    172 THREE RIVERS DRIVE NE                                                                                               ROME                GA30161                       200509084        06           7062339718  PROFIT              20200101
1127535038               STOCKBRIDGE DIALYSIS CLINIC,LLC                             3580 CAMERON PARKWAY                                                                                                    STOCKBRIDGE         GA30281                       200509214        06           6785656228  PROFIT              20200101
1127547562               DSI MACON HEMLOCK DIALYSIS                                  657 HEMLOCK ST STE 100                                                                                                  MACON               GA31201                       200512224        06           4787428001  PROFIT              20200101
112755450422             FRESENIUS MEDICAL CARE LOGANVILLE, LLC                      3431 HWY 81 S                                                                                                           LOGANVILLE          GA30052                       200512024        06           6786391633  PROFIT              20200101
112758556915             DAVITA SUGARLOAF DIALYSIS                                   1705 BELLE MEADE CT STE 110                                                                                             LAWRENCEVILLE       GA30043                       200512194        06           7705132833  PROFIT              20200101
1127597658               RENAL CARE GROUP LITHONIA                                   2701 EVANS MILL ROAD                                                                                                    LITHONIA            GA30058                       200512214        06           7704825991  PROFIT              20200101
1127607321               DAVITA BUFORD DIALYSIS                                      1550 BUFORD HWY STE 1E                                                                                                  BUFORD              GA30518                       200512224        06           7708312379  PROFIT              20200101
1127615833               FMS LAWRENCEVILLE                                           1115 HERRINGTON ROAD                                                                                                    LAWRENCEVILLE       GA30044                       200601314        06           7709623546  PROFIT              20200101
1127636835               FMC CUMMING                                                 1070 BUFORD HIGHWAY                                                                                                     CUMMING             GA30041                       200603154        06           6784555798  PROFIT              20200101
112765590205             DAVITA NORTHWEST GEORGIA DIALYSIS                           260 HOSPITAL ROAD                                                                                                       CANTON              GA30114                       200604054        06           6788803939  PROFIT              20200101
1127661970               FMC BULLOCH COUNTY                                          1355 BRAMPTON AVE                                                                                                       STATESBORO          GA30458                       200604054        06           9128712968  PROFIT              20200101
112767472742             FMC DIALYSIS SERVICES OF HOUSTON COUNTY                     816 DUKE AVENUE                                                                                                         WARNER ROBINS       GA31093                       200605174        06           4789237600  PROFIT              20200101
1127687681               FMS TOOMBS COUNTY DIALYSIS                                  105 MELVIN PAGE DR                                                                                                      VIDALIA             GA30474                       200607144        06           9125370367  PROFIT              20200101
112769583558             HOGANSVILLE DIALYSIS CLINIC                                 1002 WILLIAMS ST                                                                                                        HOGANSVILLE         GA30230                       200607194        06           7066374028  PROFIT              20200101
1127707389               US RENAL CARE,INC                                           105 PROFESSIONAL PLACE                                                                                                  CALHOUN             GA30701                       200607284        06           7066244497  PROFIT              20200101
112771539937             DAVITA SOUTHERN CRESCENT DIALYSIS CENTER                    275 UPPER RIVERDALE RD SW STE B                                                                                         RIVERDALE           GA30274                       200608024        06           7709077022  PROFIT              20200101
1127727314               FMCNA VILLA RICA                                            130 PROSPECTOR DR                                                                                                       VILLA RICA          GA30180                       200608094        06           7704597135  PROFIT              20200101
1127736980               RAI CARE CENTER PATTERSON                                   1115 SOUTH PATTERSON STREET                                                                                             VALDOSTA            GA31601                       200609214        06           2292446288  PROFIT              20200101
1127742529               DAVITA SPIVEY PERITONEAL AND HOME DIALYSIS CENTER           7444 HANNOVER PARKWAY                                                           SUITE 150                               STOCKBRIDGE         GA30281                       200610194        06           7705070988  PROFIT              20200101
1127751987               DCI BOXWOOD PLACE                                           1711 BOXWOOD PLACE                                                                                                      COLUMBUS            GA31906                       200610184        06           7065658392  NONPROFIT           20200101
1127763234               US RENAL CARE GRAY DIALYSIS                                 1002 BOULDER DRIVE                                                                                                      GRAY                GA31032                       200612204        06           4789863066  PROFIT              20200101
1127777541               DAVITA MOUNTAIN PARK DIALYSIS                               5235 MEMORIAL DR                                                                                                        STONE MOUNTAIN      GA30083                       200612214        06           4042961344  PROFIT              20200101
112778443                DAVITA MEDLOCK BRIDGE DIALYSIS                              10680 MEDLOCK BRIDGE RD  STE 103                                                                                        DULUTH              GA30097                       200612284        06           7706222167  PROFIT              20200101
1127793177               NORTH GWINNETT DIALYSIS                                     185 OLD PEACHTREE ROAD NW                                                                                               SUWANEE             GA30024                       200702144        06           6787144941  PROFIT              20200101
1127817401               FMCNA DIALYSIS SERVICES OF DECATUR                          2721 IRWIN WAY                                                                                                          DECATUR             GA30030                       200611014        06           4042985450  PROFIT              20200101
1127824887               FMCNA SANDY SPRINGS                                         7840 ROSWELL RD BLDG 200 STE 210                                                                                        ATLANTA             GA30350                       200612124        06           7706043330  PROFIT              20200101
1127836882               NRA PALMETTO                                                500 WALNUT WAY                                                                                                          PALMETTO            GA30268                       200709214        06           7704631442  PROFIT              20200101
1127845950               DAVITA NORTH HENRY DIALYSIS                                 3546 HWY 138 SE                                                                                                         STOCKBRIDGE         GA30281                       200709184        06           7705077169  PROFIT              20200101
11278531938              FRESENIUS MEDICAL CARE SOUTH DEKALB/ROCKDALE                6085 HILLANDALE DRIVE                                                                                                   LITHONIA            GA30058                       200707264        06           7709818077  PROFIT              20200101
1127867876               FRESENIUS MEDICAL CARE RIVER CITY                           2443 BROOKSTONE CENTER PARKWAY                                                  SUITE B                                 COLUMBUS            GA31904                       200711074        06           7063276350  PROFIT              20200101
1127884550               DAVITA UNION CITY DIALYSIS                                  6851 SHANNON PARKWAY SUITE 200                                                                                          UNION CITY          GA30291                       200712134        06           7707749033  PROFIT              20200101
11276232967              RAI DEANS BRIDGE                                            2841 DEANS BRIDGE ROAD                                                                                                  AUGUSTA             GA30906                       200602074        06           7067905909  PROFIT              20200101
112789523878             DAVITA ATHENS EAST DIALYSIS                                 2026 S MILLEDGE AVE, STREET A2                                                                                          ATHENS              GA30605                       200712214        06           7065493297  PROFIT              20200101
112790449550             DAVITA SOUTHSTAR ADAMSVILLE DIALYSIS                        3651 BAKERS FERRY RD SW                                                                                                 ATLANTA             GA30331                       200712124        06           4044721856  PROFIT              20200101
1127911427               NRA - VALDOSTA (NORTH) GEORGIA                              4358 KINGS WAY                                                                                                          VALDOSTA            GA31602                       200801234        06           2292446923  PROFIT              20200101
112792463185             BIO-MEDICAL APPLICATIONS OF GEORGIA, INC.                   14 CHEROKEE RD                                                                  SUITE A                                 CEDARTOWN           GA30125                       201806224        06           7707482567  PROFIT              20200101
112793550862             FRESENIUS MEDICAL CARE EVANS                                696 INDUSTRIAL PARK DR                                                                                                  EVANS               GA30809                       200802134        06           7068680011  PROFIT              20200101
112794561869             DAVITA TIFTON DIALYSIS                                      624 LOVE AVE                                                                                                            TIFTON              GA31794                       200802274        06           2293821497  PROFIT              20200101
112795465038             BIOMEDICAL APPLICATIONS OF GEORGIA, INC                     12541 HIGHWAY 27                                                                                                        SUMMERVILLE         GA30747                       201711014        06           7068574050  PROFIT              20200101
112796573560             DAVITA CORDELE DIALYSIS CENTER                              1013 EAST 16TH AVE                                                                                                      CORDELE             GA31015                       200803264        06           2292730163  PROFIT              20200101
1127979646               FRESENIUS MEDICAL CARE DIALYSIS OF GOLDEN ISLES             475 GATEWAY CENTER BLVD                                                                                                 BRUNSWICK           GA31525                       200805094        06           9122650533  PROFIT              20200101
1127987313               LAGRANGE DIALYSIS CLINIC                                    140 OLD MILL ROAD                                                                                                       LAGRANGE            GA30241                       200806114        06           7068846825  PROFIT              20200101
112799897                SOUTH HENRY DIALYSIS CENTER                                 1095 HENRY PARKWAY CONNECTOR                                                                                            MCDONOUGH           GA30252                       200807024        06           6786883507  PROFIT              20200101
112800975                FRESENIUS MEDICAL CARE HABERSHAM                            735 N HISTORIC HWY 441                                                                                                  DEMOREST            GA30535                       200807154        06           7068391761  PROFIT              20200101
1128011346               DIALYSIS CLINIC INC CLARK HOME TRAINING CENTER              1210 N JEFFERSON STREET                                                                                                 ALBANY              GA31701                       200810014        06           2298884917  PROFIT              20200101
1128028894               FRESENIUS MEDICAL CARE RINCON                               604 TOWNE PARK WEST                                                                                                     RINCON              GA31326                       200810294        06           9128262822  PROFIT              20200101
112803437370             DAVITA KIDNEY DIALYSIS CENTER                               640 MARTIN LUTHER KING JR BLVD                                                                                          MACON               GA31201                       200810214        06           4787425850  PROFIT              20200101
112804460482             NEPHRON CORPORATION                                         710 BREEDLOVE DR                                                                                                        MONROE              GA30655                       200812154        06           6786357211  NONPROFIT           20200101
1128068572               DAVITA SNELLVILLE DIALYSIS                                  2135 MAIN STREET EAST                                                           SUITE 130                               SNELLVILLE          GA30078                       200811144        06           7709793117  PROFIT              20200101
112807489045             DAVITA ARBOR PLACE DIALYSIS                                 9559 HIGHWAY 5 STE #1                                                                                                   DOUGLASVILLE        GA30135                       200902054        06           6783910949  PROFIT              20200101
112809527976             NEPHRON CORPORATION                                         3770 HOWELL FERRY ROAD                                                                                                  DULUTH              GA30096                       200904034        06           6784950420  PROFIT              20200101
1128108872               DAVITA KENNESTONE DIALYSIS                                  200 COBB PKWY N                                                                 BUILDING 300 STE 318                    MARIETTA            GA30062                       200812184        06           6787971110  PROFIT              20200101
1128119220               DAVITA POOLER DIALYSIS                                      54 TRADERS WAY                                                                                                          POOLER              GA31322                       200904084        06           9127481018  PROFIT              20200101
112813501640             DAVITA SHAMROCK DIALYSIS                                    1016 CLAXTON DAIRY ROAD STE 1A                                                                                          DUBLIN              GA31021                       200812234        06           4782754200  PROFIT              20200101
112814582059             MADISON KIDNEY CENTER                                       1311 ATLANTA HIGHWAY SUITE A                                                                                            MADISON             GA30650                       200905144        06           7067521113  PROFIT              20200101
1128159547               DAVITA PEACHTREE CITY DIALYSIS                              2830 W HWY 54                                                                   2830 W HWY 54                           PEACHTREE CITY      GA30269                       200908274        06           6783649165  PROFIT              20200101
112816556040             DAVITA GEORGIA DIALYSIS FOR ADOLESCENTS AND PEDIATRICS      4434 HUGH HOWELL RD                                                                                                     TUCKER              GA30084                       200908284        06           7704917187  PROFIT              20200101
112817400741             DAVITA SATILLA RIVER DIALYSIS                               308 CARSWELL AVE                                                                                                        WAYCROSS            GA31501                       200908114        06           9122851663  PROFIT              20200101
1128186126               COMMERCE KIDNEY CENTER                                      592 RIDGE WAY RD STE A.                                                                                                 COMMERCE            GA30529                       200906244        06           7063356665  PROFIT              20200101
112819828564             FMC CROSSROADS                                              1719 MAGNOLIA WAY                                                                                                       AUGUSTA             GA30919                       200909294        06           7062287253  PROFIT              20200101
112820440558             DAVITA NORTH ATLANTA HOME TRAINING                          5775 PEACHTREE DUNWOODY RD, STE C110                                                                                    ATLANTA             GA30342                       200910154        06           4042500925  PROFIT              20200101
112821402571             DAVITA CLASSIC CITY DIALYSIS                                1686 PRINCE AVE                                                                                                         ATHENS              GA30606                       200911104        06           7068507400  PROFIT              20200101
112822536                HAPEVILLE DIALYSIS CENTER                                   800 VIRGINIA AVE                                                                STE 100                                 HAPEVILLE           GA30354                       200912294        06           4047629333  PROFIT              20200101
1128231363               EMORY DIALYSIS LLC                                          2841 GREENBRIAR PKWY SW                                                         SUITE X126                              ATLANTA             GA30331                       201002044        06           4047781001  NONPROFIT           20200101
112824555183             EMORY DIALYSIS LLC                                          610 NORTHSIDE DRIVE NW                                                                                                  ATLANTA             GA30318                       201002034        06           4047781050  NONPROFIT           20200101
1128266106               EMORY DIALYSIS LLC                                          2726 CANDLER ROAD                                                                                                       DECATUR             GA30034                       201002024        06           4047781025  NONPROFIT           20200101
1128275226               NEPHRON CORPORATION                                         2290 OAK ROAD                                                                                                           SNELLVILLE          GA30078                       201002234        06           6788791231  PROFIT              20200101
1128281269               DAVITA CONYERS DIALYSIS                                     1501 MILSTEAD RD NE                                                                                                     CONYERS             GA30012                       201003164        06           7707618097  PROFIT              20200101
